site_id,latitude,longitude,address,city,state,zip_code,locality_type,landmark,num_optical_stores_within_1km,num_eye_clinics_within_1km,distance_to_nearest_optical_store_km,distance_to_nearest_mall_km,distance_to_public_transport_km,num_retail_shops_within_1km,num_restaurants_within_1km,estimated_daily_foot_traffic,vehicular_traffic_count,property_type,site_area_sqft,asking_rent_per_sqft_inr,floor_level,feasibility_score
5d35e70e-a7a4-4a38-99a6-ca02658de414,22.295318130717416,73.17684345997995,"863 Synthetic Street, Jalandhar, Punjab",Jalandhar,Punjab,,Urban,Near Synthetic Landmark 71,0,0,3354.6269303057175,362.58860705401133,2843.0661881695087,21,9,200,139,,1200,45,Ground,0.5876419381630702
622c9402-77ad-4579-a8b4-a13b2439f878,22.314486154115485,70.79703413344454,"838 Synthetic Street, Sri Ganganagar, Uttar Pradesh",Sri Ganganagar,Uttar Pradesh,,Urban,Near Synthetic Landmark 32,0,0,0.0,0.0,946.4041066628672,0,15,0,243,,1200,45,Ground,0.5859269662921349
d98913d6-ece4-4985-815b-587b72eeaaec,27.385954353972267,75.55982339081592,"25 Synthetic Street, Deoghar, Karnataka",Deoghar,Karnataka,,Urban,Near Synthetic Landmark 10,0,0,2762.458166236426,3163.1091122142925,0.0,17,16,0,0,,1200,45,Ground,0.5960393258426966
4fa28195-3195-4f29-99b9-6408d3a3a2af,17.703733906930236,77.47886810328825,"643 Synthetic Street, Mumbai Suburban, Maharashtra",Mumbai Suburban,Maharashtra,,Urban,Near Synthetic Landmark 87,0,0,0.0,732.9990687200427,384.3932757492527,55,6,90,319,,1200,45,Ground,0.5618742654318085
53e743b1-2e05-4691-997a-29d54783023e,19.37378802728995,85.02791612285564,"677 Synthetic Street, Mysuru, Madhya Pradesh",Mysuru,Madhya Pradesh,,Urban,Near Synthetic Landmark 16,0,0,1087.5288642361768,5482.0373878610335,0.0,0,14,262,548,,1200,45,Ground,0.6584474558475546
69ca4487-b5a3-4599-9351-394205981f7c,17.930627798090892,77.53040671652073,"580 Synthetic Street, Visnagar, Madhya Pradesh",Visnagar,Madhya Pradesh,,Urban,Near Synthetic Landmark 92,0,0,132.40362597554707,0.0,1583.5265193712921,0,0,0,119,,1200,45,Ground,0.59
b544e62e-297a-4693-9f18-8a19e729cd92,23.308946681471184,72.61049860758267,"508 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 54,0,0,0.0,0.0,0.0,6,4,133,256,,1200,45,Ground,0.6827170012379923
2081244b-2f42-4c61-8c0e-26eaf62d4bdf,23.536800312609774,75.4587574529627,"370 Synthetic Street, Mohali, Karnataka",Mohali,Karnataka,,Urban,Near Synthetic Landmark 11,0,0,0.0,0.0,345.0536817991103,19,9,0,0,,1200,45,Ground,0.5932303370786517
40537304-b709-471b-864d-26524a9feda6,23.03515626303708,72.47606265571228,"112 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 59,0,0,1550.771686020294,1203.8675791631902,673.1210723047924,0,2,67,15,,1200,45,Ground,0.5348125773745162
d38581e7-b213-4ee0-9b06-c01268d52d11,21.696252930581295,73.00484240281206,"390 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 20,0,0,0.0,17.391532381809075,531.000452826436,0,10,135,111,,1200,45,Ground,0.5457748812937803
4aa4bf42-1e79-4503-b638-5b9b9498c447,22.709198981611323,75.8349464440771,"903 Synthetic Street, Ujjain, Karnataka",Ujjain,Karnataka,,Urban,Near Synthetic Landmark 96,1,0,0.0,2825.574510313969,2784.5489510094826,15,17,42,117,,1200,45,Ground,0.6121930092614358
a06b0672-802a-4b3f-8f6b-683b794eefd5,26.23246011347251,78.17350832478168,"470 Synthetic Street, Raghopur, Madhya Pradesh",Raghopur,Madhya Pradesh,,Urban,Near Synthetic Landmark 72,0,0,842.8519119886969,3043.2688597025003,479.9913740248092,0,10,117,568,,1200,45,Ground,0.5532539607916882
3a49d938-8601-4a43-ab96-a2f96bdf79e7,23.25406077998511,77.42353190040109,"595 Synthetic Street, Bengaluru, Maharashtra",Bengaluru,Maharashtra,,Urban,Near Synthetic Landmark 94,0,0,47.29691224225652,1243.879501419679,729.421899895233,31,0,84,490,,1200,45,Ground,0.5558466926801748
65ef120a-80dc-42b3-9f08-115630893f72,23.026617905368063,72.56553906750266,"16 Synthetic Street, Gurdaspur, Karnataka",Gurdaspur,Karnataka,,Urban,Near Synthetic Landmark 64,1,0,0.0,0.0,3000.964444476319,37,0,34,142,,1200,45,Ground,0.6877704778023287
3e69d679-904c-4d56-863a-5d1e9c3258ee,12.986295903172808,77.62243679273848,"35 Synthetic Street, Bettiah, Gujarat",Bettiah,Gujarat,,Urban,Near Synthetic Landmark 79,1,0,0.0,0.0,0.0,14,10,125,0,,1200,45,Ground,0.7683506495541661
d0457f54-736c-476e-ac08-cb1a6d429866,12.985905538394272,77.63400875726936,"41 Synthetic Street, Bengaluru, Tamil Nadu",Bengaluru,Tamil Nadu,,Urban,Near Synthetic Landmark 95,0,0,0.0,531.2671238886123,5.923157308494587,52,1,0,0,,1200,45,Ground,0.5322752808988764
352094cd-7a3b-40e0-ba6b-36154cfed6a7,26.737289695327515,83.36328998299031,"868 Synthetic Street, Raghopur, Karnataka",Raghopur,Karnataka,,Urban,Near Synthetic Landmark 47,0,0,3054.8481314735454,1081.1674613817074,0.0,11,1,96,489,,1200,45,Ground,0.6110198157115321
def89998-b232-4e70-ab1e-3dd9e41f84cd,12.932009715156711,77.71969737343657,"542 Synthetic Street, Paonta Sahib, Gujarat",Paonta Sahib,Gujarat,,Urban,Near Synthetic Landmark 10,0,0,1271.7516643055292,3819.858448837274,1052.7622269813432,0,0,0,24,,1200,45,Ground,0.515
2e52c1ef-b524-4696-8a93-ffa6323ab657,12.98778170451691,77.62530929458127,"85 Synthetic Street, Ahmedabad, Himachal Pradesh",Ahmedabad,Himachal Pradesh,,Urban,Near Synthetic Landmark 15,0,0,1528.1388009065292,1534.0126891003574,1405.5557920095166,0,0,0,82,,1200,45,Ground,0.515
cdcee7c8-76e7-4a2e-9d06-723f0d7370e4,23.026722906973635,72.57793166482598,"865 Synthetic Street, Jaipur, Maharashtra",Jaipur,Maharashtra,,Urban,Near Synthetic Landmark 84,3,0,2643.725267667253,0.0,1053.632655806107,50,0,23,486,,1200,45,Ground,0.6645055082820115
431ff34e-054c-404a-97ee-2a29b9625fe1,12.980153478842745,77.62360449547792,"57 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 33,1,0,12541.77134788747,2568.6806275710683,0.0,15,2,30,197,,1200,45,Ground,0.6754187626345729
1f84ed5c-8573-4e5e-a720-8b71474a172f,15.41961632105273,76.53160937013055,"964 Synthetic Street, Gurdaspur, Gujarat",Gurdaspur,Gujarat,,Urban,Near Synthetic Landmark 48,0,0,0.0,0.0,0.0,0,5,0,0,,1200,45,Ground,0.6428089887640449
81c23f4a-caa2-4873-9ebe-586f29817b9c,28.781442003173172,79.01035186524155,"789 Synthetic Street, Gangavathi, Madhya Pradesh",Gangavathi,Madhya Pradesh,,Urban,Near Synthetic Landmark 96,2,0,0.0,0.0,0.0,18,0,218,206,,1200,45,Ground,0.7909212856314544
05697705-f386-4c78-9a4d-001daf4fa452,22.723350899544496,75.86484123150969,"822 Synthetic Street, Jaipur, Karnataka",Jaipur,Karnataka,,Urban,Near Synthetic Landmark 38,0,0,0.0,2416.450807982739,0.0,42,12,189,130,,1200,45,Ground,0.648056743923652
cb8a3a68-1113-4ced-a1a7-996bb41e0331,23.18183923757915,79.97980470200324,"542 Synthetic Street, Mysuru, Karnataka",Mysuru,Karnataka,,Urban,Near Synthetic Landmark 5,0,0,0.0,833.9679575481304,0.0,0,5,0,116,,1200,45,Ground,0.567808988764045
dcfc609d-a8cf-44d4-a2ba-71775c8ed360,21.15504979785125,79.09728481637633,"630 Synthetic Street, Bengaluru, Maharashtra",Bengaluru,Maharashtra,,Urban,Near Synthetic Landmark 38,0,0,5848.976844752347,0.0,0.0,0,22,0,346,,1200,45,Ground,0.6648595505617978
5875dddd-95e8-4fa9-8990-2f9573e5e64b,24.462867189776933,74.84897358228324,"615 Synthetic Street, Vadodara, Assam",Vadodara,Assam,,Urban,Near Synthetic Landmark 74,0,0,3332.0666885359096,2543.780208477876,0.0,85,25,0,0,,1200,45,Ground,0.6392977528089887
4a7cde54-11d3-4246-ad05-c699a38e1c6a,23.260091386850217,77.43195606080913,"154 Synthetic Street, Gurdaspur, Bihar",Gurdaspur,Bihar,,Urban,Near Synthetic Landmark 27,1,0,36.691511842333085,0.0,0.0,0,0,305,417,,1200,45,Ground,0.817576708507671
9f6eab5f-4b96-4fca-b305-bbfd790d9ac6,25.60501005999621,85.09864434108154,"205 Synthetic Street, Lucknow, Madhya Pradesh",Lucknow,Madhya Pradesh,,Urban,Near Synthetic Landmark 82,0,0,3754.3433813015804,3361.258459777047,0.0,0,20,185,324,,1200,45,Ground,0.6403398602165703
c7d09aa4-0329-456b-bd34-5ec94c43c935,21.702278473844142,72.98608699952437,"814 Synthetic Street, D D Pankal, Madhya Pradesh",D D Pankal,Madhya Pradesh,,Urban,Near Synthetic Landmark 67,0,0,0.0,4918.760410624741,15.3725416639056,59,13,0,56,,1200,45,Ground,0.5429494382022472
64e81c85-3aa5-4db1-823b-3b7aa1004213,30.74618979277811,76.68735135950531,"670 Synthetic Street, Bhopal, Karnataka",Bhopal,Karnataka,,Urban,Near Synthetic Landmark 84,0,0,0.0,6010.714803290506,731.6007555746348,0,2,0,57,,1200,45,Ground,0.503623595505618
1ce3c3f9-004e-42da-afd1-fc4c43929b52,19.694388686901412,77.1446157054974,"999 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 50,0,0,1621.5033187376062,0.0,0.0,18,4,50,0,,1200,45,Ground,0.6788065519564979
ce859abe-f5a0-409a-bec6-ce09f42b0f69,12.994327109726811,77.61794602948503,"299 Synthetic Street, Bhopal, Karnataka",Bhopal,Karnataka,,Urban,Near Synthetic Landmark 36,0,0,0.0,1444.9887203693008,0.0,7,12,237,372,,1200,45,Ground,0.6417829439142495
3e71f9e9-3ea0-4acc-9342-405b99d1c655,30.45902607835228,77.63559632854705,"193 Synthetic Street, Raghopur, Odisha",Raghopur,Odisha,,Urban,Near Synthetic Landmark 77,2,0,0.0,6128.5690884763835,799.1196796757266,15,10,162,214,,1200,45,Ground,0.6417332283390532
96df7ac5-024d-47d6-a32d-ede3b2999644,23.252355458783367,77.40396329940165,"11 Synthetic Street, Barrackpore, Karnataka",Barrackpore,Karnataka,,Urban,Near Synthetic Landmark 59,0,0,1859.8054423439028,795.0169486748474,150.84030865226947,38,0,189,183,,1200,45,Ground,0.5890679798787082
f6632e2b-9a84-485e-8aa6-68086ecf4760,22.733338675634528,75.88017993507373,"389 Synthetic Street, Bengaluru, West Bengal",Bengaluru,West Bengal,,Urban,Near Synthetic Landmark 52,0,0,0.0,0.0,2255.119362685265,17,12,150,259,,1200,45,Ground,0.6356331390155612
676bb1a9-d73c-427b-b46b-4e48db9b7f6b,12.985890617136054,77.63926885435994,"820 Synthetic Street, Hyderabad, Madhya Pradesh",Hyderabad,Madhya Pradesh,,Urban,Near Synthetic Landmark 18,0,0,6212.759883991962,35.0718809136134,0.0,0,0,0,154,,1200,45,Ground,0.5775
262fe675-b419-4134-9975-d62f58a557cb,19.691934345524597,77.14562536393926,"616 Synthetic Street, Bilaspur, Karnataka",Bilaspur,Karnataka,,Urban,Near Synthetic Landmark 72,1,0,0.0,0.0,826.4117632887245,8,4,22,448,,1200,45,Ground,0.6703782536473759
607f6950-1468-4994-b129-0612d5cebc11,19.39576388055134,85.012255414659,"143 Synthetic Street, Kalol, Karnataka",Kalol,Karnataka,,Urban,Near Synthetic Landmark 72,2,0,3579.135695053415,2605.016847159085,0.0,42,2,65,138,,1200,45,Ground,0.7003502029367057
e4bf504b-65f7-47d0-992a-468bfe7ae741,12.880262339745157,74.84614253071085,"723 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Urban,Near Synthetic Landmark 33,0,0,0.0,1572.4246295525093,36.077036841922215,84,0,35,443,,1200,45,Ground,0.5594539122122452
e097fde6-5cda-4c38-a41e-38090ec63c6e,12.991221654881858,77.6143002636097,"140 Synthetic Street, Bhuj, Himachal Pradesh",Bhuj,Himachal Pradesh,,Urban,Near Synthetic Landmark 21,2,0,3747.459218608363,434.0071679926101,0.0,1,0,0,315,,1200,45,Ground,0.658061797752809
99faa829-433b-41f8-96c1-40b8148eb044,23.162472223881256,79.96864090070969,"32 Synthetic Street, Jalandhar, Rajasthan",Jalandhar,Rajasthan,,Urban,Near Synthetic Landmark 80,1,0,0.0,941.0110884506317,0.0,38,6,159,34,,1200,45,Ground,0.714070565558742
6d073ef1-79c1-447b-ac65-e6b684b5d625,11.937173087334795,75.62456193552563,"719 Synthetic Street, Bettiah, Madhya Pradesh",Bettiah,Madhya Pradesh,,Urban,Near Synthetic Landmark 1,0,0,0.0,1980.3099100711045,2514.975200492948,0,0,0,0,,1200,45,Ground,0.5025
4955f684-c025-4d51-be61-67c0ce6e55de,19.062339615852142,72.86236214124355,"948 Synthetic Street, Bharuch, Karnataka",Bharuch,Karnataka,,Urban,Near Synthetic Landmark 64,0,0,0.0,0.0,2732.575182148096,0,0,0,47,,1200,45,Ground,0.5775
116dfe38-fc01-4d3a-afed-4751d999e839,23.3268817970591,72.62151033888608,"289 Synthetic Street, Indore, Jammu and Kashmir",Indore,Jammu and Kashmir,,Urban,Near Synthetic Landmark 55,0,0,0.0,498.9507747478271,72.23648396664532,1,1,101,120,,1200,45,Ground,0.5317965383229122
7e59f919-0494-4582-bc7a-b75dd37762f3,26.150291914909047,91.74829825769213,"228 Synthetic Street, Patna, Chhattisgarh",Patna,Chhattisgarh,,Urban,Near Synthetic Landmark 68,0,0,7376.728367226628,0.0,0.0,36,23,41,0,,1200,45,Ground,0.6970826085593844
a9a27a28-9d28-44de-bf77-a0bfa8e308b7,12.295178948594526,76.66774752618976,"490 Synthetic Street, Rajkot, Uttar Pradesh",Rajkot,Uttar Pradesh,,Urban,Near Synthetic Landmark 82,3,0,0.0,1538.1904872154414,2432.51095960765,0,2,66,570,,1200,45,Ground,0.5620336373466222
439fc393-884a-4c03-9800-b7fe9f6e9cc5,21.712254472692237,72.98493289467795,"154 Synthetic Street, Hyderabad, Maharashtra",Hyderabad,Maharashtra,,Urban,Near Synthetic Landmark 19,0,0,2012.8741089496602,3987.7733395973924,0.0,57,0,50,257,,1200,45,Ground,0.6234694733048125
a22a2444-602d-403c-9172-a49872920b72,25.62343718115236,85.11094541603697,"310 Synthetic Street, Bengaluru, Uttar Pradesh",Bengaluru,Uttar Pradesh,,Urban,Near Synthetic Landmark 83,0,0,0.0,600.1436348979422,0.0,0,0,24,392,,1200,45,Ground,0.5716945606694561
16b9d728-638d-42ff-bcaf-aec4dad80ed6,23.258531906105887,77.41010781939323,"20 Synthetic Street, Ahmedabad, Gujarat",Ahmedabad,Gujarat,,Urban,Near Synthetic Landmark 8,0,0,0.0,2844.069271598444,2299.0736136205383,28,2,0,286,,1200,45,Ground,0.5193539325842697
7c2901e8-4383-4d64-b6c7-606380febb95,22.77123917600172,75.89684581932129,"890 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Semi-Urban,Near Synthetic Landmark 68,1,0,4632.347309446433,0.0,0.0,0,8,0,195,,1200,45,Ground,0.6919943820224719
7ee78b48-c7dd-4aec-b4c7-3523f724fb7c,25.61285571871484,85.08846521971878,"604 Synthetic Street, Bilaspur, Madhya Pradesh",Bilaspur,Madhya Pradesh,,Urban,Near Synthetic Landmark 35,0,0,5099.978652150042,0.0,758.9755688066805,18,7,109,266,,1200,45,Ground,0.634449406860671
5636bb06-7df5-49f3-9a03-f7019da8c422,23.145697381969534,79.96255487196562,"304 Synthetic Street, Bhopal, Karnataka",Bhopal,Karnataka,,Urban,Near Synthetic Landmark 87,0,0,0.0,0.0,0.0,8,4,120,305,,1200,45,Ground,0.6802143763809883
7749c777-fb83-4f15-a6a9-5244b1562349,12.991791836331096,77.62479634947603,"948 Synthetic Street, Neemuch, Bihar",Neemuch,Bihar,,Urban,Near Synthetic Landmark 78,3,0,0.0,1171.7128468325543,0.0,54,12,4,0,,1200,45,Ground,0.6431944117969692
ef5afb98-fbe0-4804-bc84-fb3727fa1146,12.98998713223125,77.607067325845,"874 Synthetic Street, Gurdaspur, Karnataka",Gurdaspur,Karnataka,,Urban,Near Synthetic Landmark 37,0,0,2410.954803628598,1286.6642010166947,1850.6770364571416,0,35,0,258,,1200,45,Ground,0.5346629213483146
1f3c9dff-4649-45c1-a76b-3bb333c88b34,12.290168493098438,76.65907409223965,"290 Synthetic Street, Kalaburagi, Karnataka",Kalaburagi,Karnataka,,Semi-Urban,Near Synthetic Landmark 2,1,0,0.0,0.0,795.1336424651806,23,0,0,0,,1200,45,Ground,0.6254213483146067
bb261928-9370-4b5e-bda1-5b4727f7a76a,24.566618637364297,81.27441295596766,"769 Synthetic Street, Jaipur, Gujarat",Jaipur,Gujarat,,Urban,Near Synthetic Landmark 41,0,0,4583.980770024115,0.0,234.41546023732533,114,0,0,94,,1200,45,Ground,0.6540449438202247
091b1251-f139-45bd-9534-bbbe537733d0,23.184986428479412,79.97515678317217,"613 Synthetic Street, Jammu, Maharashtra",Jammu,Maharashtra,,Urban,Near Synthetic Landmark 89,1,0,0.0,3059.942408388028,0.0,0,10,42,342,,1200,45,Ground,0.662333458699638
bc589a96-d657-4d65-a28e-80d061a8a2e7,28.770975286938064,79.04251764660452,"73 Synthetic Street, Deoghar, Maharashtra",Deoghar,Maharashtra,,Urban,Near Synthetic Landmark 42,0,0,8839.383722231561,0.0,1435.3926141075244,75,11,0,260,,1200,45,Ground,0.638314606741573
9ed50c87-39bc-4fc0-a6aa-7aec6faa3d32,12.997306588331176,77.60385287693114,"496 Synthetic Street, Ahmedabad, Karnataka",Ahmedabad,Karnataka,,Urban,Near Synthetic Landmark 44,0,0,2892.258793844935,0.0,0.0,65,16,136,137,,1200,45,Ground,0.7359414617711124
4246636c-304b-4c35-a3bb-702864eda2b3,22.304122209026623,73.16508810739333,"169 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 10,0,0,4833.378076383584,0.0,0.0,48,7,0,76,,1200,45,Ground,0.6833988764044944
e6d24a54-5959-48ca-bd63-4cf80f2bdd5a,23.19657195430577,79.99913057324402,"316 Synthetic Street, Bhopal, Gujarat",Bhopal,Gujarat,,Urban,Near Synthetic Landmark 90,1,0,0.0,3410.0829624054454,0.0,0,25,240,439,,1200,45,Ground,0.7259905505147854
4c73060d-8d46-4e7c-a5f9-06a3dbfe48fe,12.995917894785805,77.60444205254817,"553 Synthetic Street, Mysuru, Madhya Pradesh",Mysuru,Madhya Pradesh,,Urban,Near Synthetic Landmark 86,0,0,0.0,0.0,0.0,93,16,62,112,,1200,45,Ground,0.7185302367856079
06b2afc3-e446-449f-8034-8c8180354009,26.749311473480084,83.39266581964681,"375 Synthetic Street, Patna, Karnataka",Patna,Karnataka,,Urban,Near Synthetic Landmark 26,0,0,1709.0271191279849,0.0,596.9994152789916,67,8,208,299,,1200,45,Ground,0.6901543572626267
9e225758-5166-42a0-bffa-0f9d7c5b8139,17.724208803586237,77.48919764811787,"243 Synthetic Street, Bhawanipatna, Karnataka",Bhawanipatna,Karnataka,,Urban,Near Synthetic Landmark 6,0,0,3815.658717996515,1341.8980544225233,110.20883988377793,27,0,297,345,,1200,45,Ground,0.6130137276103615
fd727c55-9991-4abd-b71e-7609cbaa40b0,22.726821837029476,75.83783269556609,"49 Synthetic Street, Gangavathi, Madhya Pradesh",Gangavathi,Madhya Pradesh,,Urban,Near Synthetic Landmark 5,2,0,3236.115826019772,0.0,1103.7997039785332,72,0,0,0,,1200,45,Ground,0.7104494382022473
2c8ea399-fb7c-4217-9a8e-cff1f7c897f0,15.36316559050497,75.12132139468801,"368 Synthetic Street, Bengaluru, Punjab",Bengaluru,Punjab,,Urban,Near Synthetic Landmark 55,0,0,0.0,0.0,598.7030299143019,0,17,282,342,,1200,45,Ground,0.6657116496638616
1592bf9f-0afa-424a-aa29-ea9b039cd3a0,22.72202211777625,75.85892015342054,"663 Synthetic Street, Etawah, Karnataka",Etawah,Karnataka,,Urban,Near Synthetic Landmark 87,0,0,0.0,0.0,932.285309668134,0,5,99,350,,1200,45,Ground,0.6079240515255513
6ea4d38e-aee9-4b94-96b8-dbd5d3b738d8,23.171906569239976,79.94863064288454,"118 Synthetic Street, Rewa, Gujarat",Rewa,Gujarat,,Urban,Near Synthetic Landmark 73,2,0,6462.419957444651,1097.9769563272423,0.0,9,1,92,311,,1200,45,Ground,0.6887804600943381
bdb076ed-2327-48c1-9dd6-5c94b403d650,12.636596173128472,76.14191456164511,"166 Synthetic Street, Bidar, Karnataka",Bidar,Karnataka,,Urban,Near Synthetic Landmark 93,1,0,4709.483833979438,0.0,995.4577537601482,68,24,0,452,,1200,45,Ground,0.7216853932584271
9a4246c4-e4f8-4801-8d6c-ecdb23c841e6,22.77598515006263,75.9118571424948,"207 Synthetic Street, Mysuru, Madhya Pradesh",Mysuru,Madhya Pradesh,,Urban,Near Synthetic Landmark 64,0,0,4009.9432083948227,0.0,2120.4686058610487,52,21,185,58,,1200,45,Ground,0.6826151411154466
54c5e099-619c-4896-a0cc-98816617593f,23.550345312825414,75.43818198768795,"821 Synthetic Street, Jabalpur, Bihar",Jabalpur,Bihar,,Urban,Near Synthetic Landmark 89,2,0,0.0,875.6730159804185,0.0,64,26,237,261,,1200,45,Ground,0.7616705843636876
ec1e170b-f07c-4c7e-98c5-074aa33c921c,23.122860623020227,79.92449483234276,"880 Synthetic Street, Visnagar, Madhya Pradesh",Visnagar,Madhya Pradesh,,Urban,Near Synthetic Landmark 89,0,0,0.0,0.0,368.363129579426,4,13,0,464,,1200,45,Ground,0.5870505617977528
74c5fe5d-b0d4-481b-9761-564eff1d8708,15.426064677706021,76.52489479257946,"462 Synthetic Street, Raghopur, Karnataka",Raghopur,Karnataka,,Semi-Urban,Near Synthetic Landmark 20,0,0,417.21727115167124,0.0,355.68915284571034,41,13,103,279,,1200,45,Ground,0.6040679015247676
b38b0d09-8a33-4fc6-8e44-f7999fc27f9c,32.23585433797606,75.13927127439919,"85 Synthetic Street, Bengaluru, Odisha",Bengaluru,Odisha,,Urban,Near Synthetic Landmark 78,0,0,0.0,0.0,0.0,39,3,29,377,,1200,45,Ground,0.6716847664269037
9380fb39-bdbd-4089-afd8-38d8a2d44014,13.029177215325904,77.58021611436867,"788 Synthetic Street, Deoria, Bihar",Deoria,Bihar,,Urban,Near Synthetic Landmark 9,2,0,0.0,2438.821671093932,0.0,2,0,187,145,,1200,45,Ground,0.6982853807217966
f654e928-e959-4a20-959c-06b79dd2ecd4,15.43207393211373,76.5435598205483,"722 Synthetic Street, Bilaspur, Madhya Pradesh",Bilaspur,Madhya Pradesh,,Urban,Near Synthetic Landmark 51,1,0,0.0,0.0,0.0,0,23,52,35,,1200,45,Ground,0.7474262297650949
020debbd-0ee2-4201-87c7-4741e5ee0ad0,12.988457484013725,77.63532742013415,"517 Synthetic Street, Ringas, Gujarat",Ringas,Gujarat,,Urban,Near Synthetic Landmark 13,2,0,3046.7293115560055,5725.298830415753,0.0,11,0,0,190,,1200,45,Ground,0.6636797752808989
b16ade9b-9d7a-4245-b2d8-a94230c00f81,25.621116164767415,85.10597698614136,"215 Synthetic Street, Deoghar, Karnataka",Deoghar,Karnataka,,Urban,Near Synthetic Landmark 52,1,0,0.0,0.0,0.0,0,29,0,303,,1200,45,Ground,0.7362921348314606
68b0dd53-6ef5-41c9-ab41-04b23ef024cf,25.630638158223874,85.10776674948013,"236 Synthetic Street, Bengaluru, Uttarakhand",Bengaluru,Uttarakhand,,Urban,Near Synthetic Landmark 3,1,0,0.0,0.0,0.0,41,0,67,0,,1200,45,Ground,0.7617226897340666
47eea38a-d7e4-4bd6-ae5b-8731a93a9285,12.98453959497461,77.63417398171256,"690 Synthetic Street, Paonta Sahib, Gujarat",Paonta Sahib,Gujarat,,Urban,Near Synthetic Landmark 19,3,0,0.0,1277.7010207905048,0.0,0,18,1,30,,1200,45,Ground,0.6153912995784558
e89588d8-7193-4c02-b4c3-8ad4df48a03b,17.50037212092215,78.37486917545438,"586 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 9,0,0,0.0,0.0,1040.243797919436,34,8,274,205,,1200,45,Ground,0.6775250732609344
3cda14e1-ae0b-41dd-a3a4-486a472e512a,17.719924084475814,77.49484658710668,"108 Synthetic Street, Gwalior, Karnataka",Gwalior,Karnataka,,Urban,Near Synthetic Landmark 87,1,0,0.0,0.0,0.0,0,22,308,0,,1200,45,Ground,0.8182730791531506
6d55182f-45ba-4bc3-8113-cc5ff52321ea,26.899824541886826,75.78723846858783,"114 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 77,0,0,0.0,861.5243337145214,780.1204046776503,0,18,51,103,,1200,45,Ground,0.5268383009731559
32c8a4f2-98bc-427e-9d58-ed7633bec6f8,28.78051861338188,79.01521939660725,"27 Synthetic Street, Gwalior, Karnataka",Gwalior,Karnataka,,Urban,Near Synthetic Landmark 96,0,0,5427.270850937832,0.0,0.0,0,0,34,27,,1200,45,Ground,0.6619839609483961
a52db1f8-b9ad-41f7-9fa4-8e761e7a8e60,23.030771251518537,72.56155460338549,"214 Synthetic Street, Mangaluru, Madhya Pradesh",Mangaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 30,0,0,4943.5652216193785,0.0,0.0,13,15,226,0,,1200,45,Ground,0.7312707833826962
9e3d4f92-325e-48e4-b4b9-1405106548d9,19.383581241272417,85.02014956826663,"200 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 89,2,0,0.0,6330.090535857181,0.0,49,0,48,340,,1200,45,Ground,0.6859172112265526
c54acab5-8647-466a-9768-12ebe134e3e7,29.89244953860598,73.86610740268495,"244 Synthetic Street, Hyderabad, West Bengal",Hyderabad,West Bengal,,Urban,Near Synthetic Landmark 66,2,0,1168.127917124837,3745.9691684166637,2392.719072293602,57,10,136,123,,1200,45,Ground,0.6705762932317867
b10c5105-3648-48b2-8d21-576ea382258c,32.2517548663995,75.12845831953865,"462 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 84,1,0,0.0,2777.0390932005052,0.0,90,5,0,470,,1200,45,Ground,0.698370786516854
eaaa7607-95da-47d4-ad25-cb014dd19a6c,11.953999874747746,75.62528006381436,"858 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 87,1,0,4154.355922591705,0.0,10.397604408468448,10,9,218,312,,1200,45,Ground,0.7414830833842635
e731e45f-6fe3-404a-a8b9-75438f45b35c,12.632329158020987,76.12726560278979,"544 Synthetic Street, Gorakhpur, Karnataka",Gorakhpur,Karnataka,,Urban,Near Synthetic Landmark 99,0,0,0.0,445.4019040075688,0.0,45,9,28,89,,1200,45,Ground,0.6031473994327174
4ba6de3d-8efa-4c6f-91b1-18d9a19a0b62,23.04051540529475,72.5612477949055,"263 Synthetic Street, Payyanur, Kerala",Payyanur,Kerala,,Urban,Near Synthetic Landmark 37,2,0,0.0,0.0,608.9419707664795,69,3,173,70,,1200,45,Ground,0.7462060630279097
